DEPARTAMENTO;CIUDAD;NOMBRE CONCESIONARIO;NOMBRE EMISORA;CODIGO EMISORA;DISTINTIVO;FRECUENCIA;BANDA;"CLASE DE
EMISORA"
HUILA;SANTA MARIA;CORPORACION RADIAL DEL OCCIDENTE DEL HUILA;SONORA STEREO;53064;HKI31;95.8 MHz;FM;COMUNITARIA
HUILA;TARQUI;FUNDACION SOCIAL MANUEL DE JESUS IRIARTE MACIAS;TARQUI STEREO;53091;HKI33;95.8 MHz;FM;COMUNITARIA
HUILA;SAN AGUSTIN;FUNDACION COMUNITARIA MACIZO COLOMBIANO UNO A ESTEREO;UNO.A.ESTEREO;52441;HKI30;88.8 MHz;FM;COMUNITARIA
HUILA;COLOMBIA;JUNTA DE ACCION COMUNAL DEL BARRIO CARMELITANO;EMISORA COMUNITARIA EN COLOMBIA;53071;HKH90;98.8 MHz;FM;COMUNITARIA
HUILA;AIPE;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO DE AIPE;AIPE ESTEREO;53165;HKH85;98.8 MHz;FM;COMUNITARIA
HUILA;LA ARGENTINA (PLATAVIEJA);ASOCIACION COMUNITARIA POR UN FUTURO PROMISORIO DEL MUNICIPIO DE LA ARGENTINA HUILA;DINAMITA STEREO;53216;HKH98;88.8 MHz;FM;COMUNITARIA
HUILA;ACEVEDO;COMITE CIVICO CULTURAL DEL MUNICIPIO DE ACEVEDO HUILA;LA VOZ DEL SUR;54545;HKH83;107.8 MHz;FM;COMUNITARIA
HUILA;CAMPOALEGRE;ASOCIACION ESPIGA DORADA DE CAMPOALEGRE HUILA;EMISORA COMUNITARIA EN CAMPOALEGRE;54547;HKH89;95.8 MHz;FM;COMUNITARIA
HUILA;RIVERA;JUNTA DE ACCION COMUNAL DE LOS FUNDADORES;EMISORA COMUNITARIA EN RIVERA;54553;HKI28;98.8 MHz;FM;COMUNITARIA
HUILA;NATAGA;CASA DE LA CULTURA DE EL MUNICIPIO DE NATAGA;EMISORA COMUNITARIA EN NATAGA;54551;HKI20;98.8 MHz;FM;COMUNITARIA
HUILA;BARAYA;ALCALDIA MUNICIPAL DE BARAYA;BARAYA ESTEREO 100.8 FM;53479;HJC94;100.8 MHz;FM;INTERES PUBLICO
HUILA;LA ARGENTINA (PLATAVIEJA);ALCALDIA MUNICIPAL DE LA ARGENTINA;KAMBIS STEREO 105.7 F.M;53500;HJA71;105.7 MHz;FM;INTERES PUBLICO
HUILA;GUADALUPE;MUNICIPIO DE GUADALUPE;LA NUESTRA ESTEREO 105.0;53473;HJA37;105 MHz;FM;INTERES PUBLICO
HUILA;AGRADO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53278;HJYT;94.3 MHz;FM;INTERES PUBLICO
HUILA;NEIVA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53279;HJXK;94.3 MHz;FM;INTERES PUBLICO
HUILA;NEIVA;UNIVERSIDAD SURCOLOMBIANA;RADIO UNIVERSIDAD SURCOLOMBIANA 89.7 F.M.;53296;HJM61;89.7 MHz;FM;INTERES PUBLICO
HUILA;NEIVA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA STEREO;52988;HJA84;99.7 MHz;FM;INTERES PUBLICO
HUILA;NEIVA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL NEIVA;53313;HJM60;97.3 MHz;FM;INTERES PUBLICO
HUILA;TERUEL;ALCALDIA MUNICIPAL DE TERUEL;EMISORA DE INTERES PUBLICO EN TERUEL;53485;HJA78;106.9 MHz;FM;INTERES PUBLICO
HUILA;PAICOL;MUNICIPIO DE PAICOL;ESTACION 24 F.M.;53551;HJM64;91.8 MHz;FM;INTERES PUBLICO
HUILA;TESALIA;MUNICIPIO DE TESALIA;TESALIA ESTEREO;53584;HJM75;93.8 MHz;FM;INTERES PUBLICO
HUILA;ACEVEDO;COMUNIDAD INDIGENA ANAYACO DE LOS ANDAQUIES;EMISORA DE INTERES PUBLICO EN ACEVEDO;53661;HJM44;90.8 MHz;FM;INTERES PUBLICO
HUILA;ALGECIRAS;RADIO TELEVISION NACIONAL DE COLOMBIA - EMISORA PAZ;EMISORA DE INTERES PUBLICO EN ALGECIRAS;53671;HJJM;92.6 MHz;FM;INTERES PUBLICO
LA GUAJIRA;RIOHACHA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A;CARDENAL ESTEREO;52661;HJM30;91.7 MHz;FM;COMERCIAL
LA GUAJIRA;SAN JUAN DEL CESAR;DEMIS ADIMIS PACHECO FERNANDEZ;CARDENAL ESTEREO;54042;HJM33;94.7 MHz;FM;COMERCIAL
LA GUAJIRA;RIOHACHA;BEATRIZ EUGENIA NAVARRO DE DANGOND;RADIO DELFIN;52046;HJLY;1060 kHz;AM;COMERCIAL
LA GUAJIRA;RIOHACHA;RADIO CADENA NACIONAL S.A.S;RUMBA ESTEREO;52004;HJVF;93.7 MHz;FM;COMERCIAL
LA GUAJIRA;VILLANUEVA;ORGANIZACION RADIAL OLIMPICA S.A.;TIEMPO F.M ESTEREO;54099;HJM36;106.7 MHz;FM;COMERCIAL
LA GUAJIRA;MAICAO;BERNARDINO MEJIA Y COMPANIA S EN C;YORUMA FM STEREO;52149;HJB89;89.5 MHz;FM;COMERCIAL
LA GUAJIRA;SAN JUAN DEL CESAR;EDUARDO ABUCHAIBE LOPEZ;IMPACTO POPULAR;51962;HJHO;1280 kHz;AM;COMERCIAL
LA GUAJIRA;ALBANIA;ASOCIACION COMUNITARIA. SOCIAL. CULTURAL. MEDICA. EDUCATIVA. MANAHAIN CENTRO BIBLICO INTERNACIONAL GUAJIRA;BERAKA ESTEREO;53193;HJS63;88.2 MHz;FM;COMUNITARIA
LA GUAJIRA;FONSECA;ORGANIZACION COMUNITARIA Y CULTURAL SAN AGUSTIN DE FONSECA GUAJIRA ;FONSECA STEREO;52426;HKH70;88.2 MHz;FM;COMUNITARIA
LA GUAJIRA;VILLANUEVA;ORGANIZACION RADIAL COMUNITARIA ECOS DEL PINTAO-VILLANUEVA GUAJIRA;VIVA FM;53250;HKH78;88.2 MHz;FM;COMUNITARIA
LA GUAJIRA;DISTRACCION;FUNDACION COMUNITARIA PARA LA COMUNICACION SOCIAL DEL MUNICIPIO DE DISTRACCION LA VOZ DEL RANCHERIA;LA VOZ DEL RANCHERIA;53079;HJJ56;107.3 MHz;FM;COMUNITARIA
LA GUAJIRA;DIBULLA;ASOCIACION GRUPO ECOLOGICO GENESIS;EMISORA COMUNITARIA EN DIBULLA;53090;HJJ55;107.7 MHz;FM;COMUNITARIA
LA GUAJIRA;RIOHACHA;FUNDACION PROGUAJIRA -EMISORA GUAJIRA ESTEREO;GUAJIRA ESTEREO;53342;HKH73;107.3 MHz;FM;COMUNITARIA
LA GUAJIRA;HATONUEVO;JUNTA DE ACCION COMUNAL DEL BARRIO RAMON DUQUE;HATONUEVO STEREO 99.2 FM;53346;HJJ57;99.2 MHz;FM;COMUNITARIA
LA GUAJIRA;BARRANCAS;COORPORACION CREACIÒN. CULTURA Y ARTE- CREAARTE;EMISORA COMUNITARIA EN BARRANCAS;53437;HKH68;107.7 MHz;FM;COMUNITARIA
LA GUAJIRA;MAICAO;FUNDACION AVANCES ;EMISORA COMUNITARIA EN MAICAO;54560;HKH71;99.2 MHz;FM;COMUNITARIA
LA GUAJIRA;LA JAGUA DEL PILAR;CORPORACION COMUNITARIA MARQUEZOTE;EMISORA COMUNITARIA EN LA JAGUA DEL PILAR;54559;HJA50;103.9 MHz;FM;COMUNITARIA
LA GUAJIRA;RIOHACHA;FUNDACION CASA DEL ABUELO ESPERANZA VIVA;EMISORA COMUNITARIA EN RIOHACHA;54562;HJF36;90.3 MHz;FM;COMUNITARIA
LA GUAJIRA;MAICAO;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52620;HJM27;103.7 MHz;FM;INTERES PUBLICO
LA GUAJIRA;URIBIA (NAzArEth);"ASOCIACION DE JEFES FAMILIARES WAYUU DE LA ZONA NORTE DE LA ALTA GUAJIRA “WAYUU ARAURAYU""";ECOS DE LA MAKUIRA - WAYUU ARAURAYU;53326;HJZ80;90.2 MHz;FM;INTERES PUBLICO
LA GUAJIRA;URIBIA (NAzArEth);RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53277;HJD90;610 kHz;AM;INTERES PUBLICO
LA GUAJIRA;RIOHACHA;UNIVERSIDAD DE LA GUAJIRA;UNIGUAJIRA ESTEREO;53530;HJA98;89.3 MHz;FM;INTERES PUBLICO
LA GUAJIRA;RIOHACHA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL 88.7 GUAJIRA;52894;HJM29;88.7 MHz;FM;INTERES PUBLICO
LA GUAJIRA;FONSECA;ASOCIACION CABILDO INDIGENA DEL RESGUARDO WAYUU DE MAYABANGLOMA -;EMISORA INDIGENA MAYABANGLOMA;53011;HJZ79;106.2 MHz;FM;INTERES PUBLICO
LA GUAJIRA;RIOHACHA;GOBERNACION DE LA GUAJIRA;EMISORA DE INTERES PUBLICO EN RIOHACHA;53300;HJC47;100.7 MHz;FM;INTERES PUBLICO
LA GUAJIRA;MAICAO;INSTITUCION EDUCATIVA INDIGENA NO. 1;FRONTERA STEREO;53582;HJA53;89.1 MHz;FM;INTERES PUBLICO
LA GUAJIRA;FONSECA;RADIO TELEVISION NACIONAL DE COLOMBIA - EMISORA PAZ;RADIO NACIONAL DE COLOMBIA;53653;HJF83;92.2 MHz;FM;INTERES PUBLICO
LA GUAJIRA;MAICAO;INSTITUCION EDUCATIVA INDIGENA NO. 2;EMISORA DE INTERES PUBLICO EN MAICAO;53609;HJM26;104.3 MHz;FM;INTERES PUBLICO
LA GUAJIRA;VILLANUEVA;FUNDACION PROVILLANUEVA;EMISORA COMUNITARIA EN VILLANUEVA;54566;HJF38;97.2 MHz;FM;COMUNITARIA
MAGDALENA;CIENAGA;OBISPO ROVIRA ASOCIADOS SAS;FUEGO STEREO 101.9 FM SANTA MARTA;52669;HJM82;101.9 MHz;FM;COMERCIAL
MAGDALENA;SITIONUEVO;ORGANIZACION RADIAL OLIMPICA S.A;MIX;54102;HJM97;103.9 MHz;FM;COMERCIAL
MAGDALENA;EL BANCO;SISTEMA PLANETA RADIO LTDA. - EMISORA PLANETA 106.1 FM BANCO MAGDALENA;PLANETA 106.1 FM;52141;HJC46;106.1 MHz;FM;COMERCIAL
MAGDALENA;SANTA MARTA;JOSE LUIS AHUMADA HERNANDEZ, YANETH AHUMADA LOMANTO, CRISTINA ISABEL AHUMADA MELENDEZ Y MARIA ALEJANDRA AHUMADA MELENDEZ;RADIO GALEON;51848;HJPM;890 kHz;AM;COMERCIAL
MAGDALENA;SANTA MARTA;CIPRIANO LOPEZ E HIJOS S.A.S;RADIO MAGDALENA;51667;HJBH;1420 kHz;AM;COMERCIAL
MAGDALENA;SANTA MARTA;RADIO OLIMPICA FM STEREO SANTA MARTA MAGADALENA;RADIO OLIMPICA FM ESTEREO;52000;HJDP;97.1 MHz;FM;COMERCIAL
MAGDALENA;SANTA MARTA;INNOVACION Y DISENOS S.A.S;RADIO RODADERO;51827;HJOD;1480 kHz;AM;COMERCIAL
MAGDALENA;SANTA MARTA;RADIO CADENA NACIONAL S.A.S;RADIO UNO;51821;HJOA;1350 kHz;AM;COMERCIAL
MAGDALENA;SANTA MARTA;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51668;HJBJ;640 kHz;AM;COMERCIAL
MAGDALENA;SANTA MARTA;RADIO CADENA NACIONAL S.A.S;RUMBA ESTEREO;52670;HJM96;106.9 MHz;FM;COMERCIAL
MAGDALENA;SANTA MARTA;SISTEMA RADIAL K. DE LA CIUDAD DE BOGOTA COMPANIA LTDA.;W RADIO;52150;HJA79;101.1 MHz;FM;COMERCIAL
MAGDALENA;FUNDACION;ANTONIO LUIS ATENCIA PALLARES;EMISORA FORTALEZA;54030;HJM86;102.9 MHz;FM;COMERCIAL
MAGDALENA;ALGARROBO;CORPORACION COMUNITARIA ALGARROBO ESTEREO;EMISORA COMUNITARIA DE ALGARROBO;53395;HJB92;89.4 MHz;FM;COMUNITARIA
MAGDALENA;SANTA BARBARA DE PINTO;CORPORACION CULTURAL Y COMUNITARIA AMIGOS DE SANTA BARBARA DE PINTO;FIDELIDAD STEREO;53102;HJA23;88.4 MHz;FM;COMUNITARIA
MAGDALENA;FUNDACION;CORPORACION COMUNITARIA IMPACTO;IMPACTO STEREO;52453;HKI47;107.9 MHz;FM;COMUNITARIA
MAGDALENA;CIENAGA;CORPORACION RADIAL INNOVACION;INOVACION STEREO;52816;HKI44;88.4 MHz;FM;COMUNITARIA
MAGDALENA;SANTA ANA;CORPORACION CULTURAL COMUNITARIA Y DEPORTIVA MERIDIANA-MERIDIANA RADIO;MERIDIANO ESTEREO;53036;HJJ60;103.4 MHz;FM;COMUNITARIA
MAGDALENA;EL BANCO;CORPORACION CULTURAL Y COMUNITARIA AMIGOS DE PALOMEQUE;PALOMEQUE STEREO;52451;HKI45;88.4 MHz;FM;COMUNITARIA
MAGDALENA;SALAMINA;ASOCIACION COMUNITARIA SATELITE;SATELITE STEREO;52456;HKI54;93.4 MHz;FM;COMUNITARIA
MAGDALENA;ZONA BANANERA;CORPORACION COMUNITARIA SOL STEREO;SOL STEREO;53438;HJC44;96.6 MHz;FM;COMUNITARIA
MAGDALENA;SANTA MARTA;SECRETARIADO DIOCESANO DE PASTORAL SOCIAL;VOCES 89.4 FM - AREA DE SERVICIO NO.1;53498;HJU82;89.4 MHz;FM;COMUNITARIA
MAGDALENA;NUEVA GRANADA;JUNTA DE ACCION COMUNAL DEL BARRIO EL RODEO;RODEO ESTEREO;53182;HJB61;93.4 MHz;FM;COMUNITARIA
MAGDALENA;PIJINO DEL CARMEN;ASOCIACION DE CAMPESINOS PESCADORES DEL MUNICIPIO DE PIJINO DEL CARMEN;LIDER ESTEREO;53208;HKB18;106.4 MHz;FM;COMUNITARIA
MAGDALENA;EL PINON;ASOCIACION CULTURAL Y COMUNITARIA EL PINON;ECOS DEL RIO;53247;HKI46;107.9 MHz;FM;COMUNITARIA
MAGDALENA;GUAMAL;FUNDACION SURES PARA EL DESARROLLO Y BIENESTAR;EMISORA COMUNITARIA EN GUAMAL;54575;HKI48;103.4 MHz;FM;COMUNITARIA
MAGDALENA;PLATO;ASOCIACION COMUNITARIA RIO STEREO ASCACULVI;EMISORA COMUNITARIA EN PLATO;54578;HKI51;103.4 MHz;FM;COMUNITARIA
MAGDALENA;ARIGUANI;FUNDACION SEMILLAS DE LUZ ;EMISORA COMUNITARIA EN ARIGUANI;54568;HKI41;88.4 MHz;FM;COMUNITARIA
MAGDALENA;CIENAGA;FEDERACION COLOMBIANA DE PESCADORES ARTESANALES Y ACUICULTORES DE LA CIENAGA Y EL MAR;EMISORA COMUNITARIA EN CIENAGA;54571;HJF79;106.3 MHz;FM;COMUNITARIA
MAGDALENA;CHIBOLO;CORPORACION POPULAR CARITO;EMISORA COMUNITARIA EN CHIBOLO;54570;HKI43;107.4 MHz;FM;COMUNITARIA
MAGDALENA;SAN SEBASTIAN DE BUENAVISTA;CORPORACION COMUNITARIA MAASS RADIO;EMISORA COMUNITARIA EN SAN SEBASTIAN DE BUENAVISTA;54581;HKI59;107.9 MHz;FM;COMUNITARIA
MAGDALENA;ARACATACA;ASOCIACION JUVENTUDES DE MACONDO;MACONDO STEREO;52447;HKI40;103.4 MHz;FM;COMUNITARIA
MAGDALENA;SAN ZENON;CORPORACION COMUNITARIA CARIBENA STEREO;EMISORA COMUNITARIA EN SAN ZENON;54582;HKI55;93.4 MHz;FM;COMUNITARIA
MAGDALENA;EL RETEN;FUNDACION CULTURAL JOSE GREGORIO VAN-STRALHEN;EMISORA COMUNITARIA EN EL RETEN;54573;HJJ59;88.4 MHz;FM;COMUNITARIA
MAGDALENA;FUNDACION;ASOCIACION COMUNITARIA CAYENA STEREO;CAYENA STEREO;54574;HJF39;96.3 MHz;FM;COMUNITARIA
MAGDALENA;SANTA MARTA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIONICA;53280;HJXL;95.1 MHz;FM;INTERES PUBLICO
MAGDALENA;SANTA MARTA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL;52895;HJM95;105.4 MHz;FM;INTERES PUBLICO
MAGDALENA;SANTA MARTA;UNIVERSIDAD DEL MAGDALENA;UNIMAGDALENA RADIO 91.9 MHz;52916;HJS39;91.9 MHz;FM;INTERES PUBLICO
MAGDALENA;PLATO;ASOCIACION DE AFRODESCENDIENTES DEL RIO GRANDE DE LA MAGDALENA DEL MUNICIPIO DE PLATO MAGDALENA - EMISORA ETNICA;EMISORA COMUNITARIA EN PLATO;54806;HJSM;89 MHz;FM;COMUNITARIA
MAGDALENA;PIVIJAY;CORPORACION COMUNITARIA AMIGOS DE PIVIJAY;EMISORA COMUNITARIA EN PIVIJAY;54577;HKI50;88.4 MHz;FM;COMUNITARIA
META;VILLAVICENCIO;VITAL INVERSIONES S.A.;98.3 RADIO UNO DE VILLAVICENCIO;51989;HJQY;98.3 MHz;FM;COMERCIAL
META;ACACIAS;W V CH TELEVISION S.A;BLU RADIO;52176;HJE22;88.3 MHz;FM;COMERCIAL
META;SAN MARTIN;ANTENAS Y COMUNICACIONES AG LTDA.;CALOR STEREO;52672;HJN42;96.3 MHz;FM;COMERCIAL
META;GRANADA;SOCIEDAD SALESIANA -INSPECTORIA DE BOGOTA -EMISORA ONDAS DON BOSCO;EMISORA ONDAS DON BOSCO;52081;HJB98;89.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;RADIO CADENA NACIONAL S.A.S;LA MEGA ESTEREO;52087;HJXY;104.3 MHz;FM;COMERCIAL
META;VISTA HERMOSA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;LA NUEVE 99.3 FM;54095;HJN49;99.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;TORRES BERNAL E HIJOS S EN C -LA VOZ DE LOS CENTAUROS VILLAVICENCIO;LA VOZ DE LOS CENTAUROS;51804;HJE67;1140 kHz;AM;COMERCIAL
META;VILLAVICENCIO;P Y C INVERSIONES S.A;LA VOZ DEL LLANO;51671;HJKS;1020 kHz;AM;COMERCIAL
META;CUMARAL;TOBON CAMELO S EN C TOCA ESTEREO;LA W;54092;HJN24;102.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;ARQUIDIOCESIS DE VILLAVICENCIO;LUX DEI 1260 AM;51669;HJLX;1260 kHz;AM;COMERCIAL
META;PUERTO LOPEZ;ARGELIA EVELINA RAMIREZ;MARANDUA ESTEREO DE PUERTO LOPEZ;52671;HJN38;101.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;ONDAS DEL META S.A.;ONDAS DEL META;51670;HJBX;1170 kHz;AM;COMERCIAL
META;VILLAVICENCIO;PROMOTORA RADIAL DEL LLANO LTDA.;OXIGENO BY LOS40;51968;HJQF;90.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;HELIO GUSTAVO ZAMBRANO NIETO;RADIO MACARENA;51810;HJKT;1080 kHz;AM;COMERCIAL
META;VILLAVICENCIO;ORGANIZACION RADIAL OLIMPICA S.A - RADIO OLIMPICA FM STEREO VILLAVICENCIO;RADIO OLIMPICA FM ESTEREO;52673;HJN46;105.3 MHz;FM;COMERCIAL
META;VILLAVICENCIO;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51672;HJJP;1110 kHz;AM;COMERCIAL
META;LA URIBE;ASOCIACION DE MUJERES CAMPESINAS E INDIGENAS DEL SECTOR DE RIO DUDA;EMISORA COMUNITARIA EN LA URIBE;54596;HKI73;88.8 MHz;FM;COMUNITARIA
META;RESTREPO;FUNDACION SEMILLERO DEL LLANO;BACANA STEREO 94.8 MHZ;52465;HKI82;94.8 MHz;FM;COMUNITARIA
META;SAN LUIS DE CUBARRAL;ASOCIACION COMUNAL DE JUNTAS DE CUBARRAL;BRISAS DEL TONOA;53157;HKI65;107.8 MHz;FM;COMUNITARIA
META;SAN JUAN DE ARAMA;ASOCIACION AMBIENTAL DE CAMPESINOS DE LAS CUENCAS DE CANO CURIA Y QUEBRADA HONDA ONG;EMISORA COMUNITARIA CAMAXAGUA STEREO;53439;HKI86;107.8 MHz;FM;COMUNITARIA
META;CASTILLA LA NUEVA;ASOCIACION COMUNAL DE JUNTAS DE CASTILLA LA NUEVA;EMISORA COMUNITARIA DE CASTILLA LA NUEVA;53187;HKI64;95.6 MHz;FM;COMUNITARIA
META;VILLAVICENCIO;CORPORACION ORINOQUIA TELEVISION;LA DOBLE L - AREA DE SERVICIO NO.1;53460;HJU84;91.8 MHz;FM;COMUNITARIA
META;PUERTO LLERAS;ASOCIACION CULTURAL MARFIL MUNICIPIO DE PUERTO LLERAS;MARFIL ESTEREO 88.8;52464;HKI79;88.8 MHz;FM;COMUNITARIA
META;ACACIAS;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO DE ACACIAS;RADIO COMUNITARIA DE ACACIAS;52459;HKI61;88.8 MHz;FM;COMUNITARIA
META;GUAMAL;FUNDACION COMUNITARIA DE GUAMAL;SUPER ESTELAR 94.8;52461;HKI71;94.8 MHz;FM;COMUNITARIA
META;EL CASTILLO;ASOCIACION DE JOVENES DEL ARIARI - EL CASTILLO META;JUVENTUD ESTEREO;53148;HKI68;94.8 MHz;FM;COMUNITARIA
META;SAN CARLOS DE GUAROA;JUNTA DE ACCION COMUNAL LA GUARATARA Y EL LAGUITO;EMISORA COMUNITARIA EN SAN CARLOS DE GUAROA;53156;HKI85;94.8 MHz;FM;COMUNITARIA
META;PUERTO GAITAN;FUNDACION DE APOYO AL ADULTO MAYOR;EMISORA COMUNITARIA EN PUERTO GAITAN;53226;HKI78;107.8 MHz;FM;COMUNITARIA
META;VILLAVICENCIO;ASOCIACION MUJER CABEZA DE FAMILIA - ASOMUCAFA;EXITOSA STEREO 107.8;53386;HJU85;107.8 MHz;FM;COMUNITARIA
META;GRANADA;ASOCIACION DE PRODUCCION AGROINDUSTRIAL DEL ARIARI - PROAGROINDARIARI;EMISORA COMUNITARIA EN GRANADA;54594;HKI87;102.5 MHz;FM;COMUNITARIA
META;EL DORADO;CORPORACION FOLCLORICA Y CULTURAL CARIBARE;EL DORADO STEREO;54592;HJE82;103.7 MHz;FM;COMUNITARIA
META;PUERTO GAITAN;FUNDACION GRACIA DE VIDA - FUNGRAVID;VOZ DEL CIELO 106.7 FM;54601;HJF41;106.7 MHz;FM;COMUNITARIA
META;CUMARAL;FUNDACION REGIONAL ACADEMICA DE ARTE REMM;EMISORA COMUNITARIA EN CUMARAL;54589;HKI66;89.1 MHz;FM;COMUNITARIA
META;GRANADA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52987;HJS46;91.1 MHz;FM;INTERES PUBLICO
META;LA URIBE;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;53303;HJC49;90.3 MHz;FM;INTERES PUBLICO
META;PUERTO LOPEZ;MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL;MINISTERIO DE DEFENSA-ARMADA NACIONAL PUERTO LOPEZ META;53511;HJC89;98.1 MHz;FM;INTERES PUBLICO
META;PUERTO LLERAS;ALCALDIA DE PUERTO LLERAS;RADIO ALCARAVAN;52921;HKV82;1530 kHz;AM;INTERES PUBLICO
META;EL CALVARIO;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53281;HJXN;100.1 MHz;FM;INTERES PUBLICO
META;VILLAVICENCIO;MUNICIPIO DE VILLAVICENCIO;VILLAVO FM;53541;HJC33;97.3 MHz;FM;INTERES PUBLICO
META;VILLAVICENCIO;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL VILLAVICENCIO;52598;HJN45;101.8 MHz;FM;INTERES PUBLICO
META;GRANADA;INSTITUCION EDUCATIVA CAMILO TORREZ ANTES COLEGIO NACIONALIZADO CAMILO TORRES;INSTITUCION EDUCATIVA CAMILO TORRES;52917;HKI70;92.1 MHz;FM;INTERES PUBLICO
META;VILLAVICENCIO;DEPARTAMENTO DEL META;LA VOZ DE LOS LLANEROS;53681;HJN47;106.3 MHz;FM;INTERES PUBLICO
META;MESETAS;RADIO TELEVISION NACIONAL DE COLOMBIA - EMISORA PAZ;RADIO NACIONAL DE COLOMBIA;53686;HJU43;94 MHz;FM;INTERES PUBLICO
NARINO;SAN JUAN DE PASTO;PROMOTORA RADIAL COLOMBIANA S.A.S;ANTENA DOS LA CARINOSA;51674;HJZU;1460 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;BESAME;51940;HJQQ;1130 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;CARACOL RADIO;51683;HJLR;1280 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;FUNDACION JUAN LORENZO LUCERO;ECOS DE PASTO;51682;HJHB;740 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;GRUPO EDITORIAL DIARIO DEL SUR S.A.S.;HSB RADIO;51811;HJJN;920 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;CIRCUITO RADIAL DE NARINO LTDA.;LA VOZ DEL GALERAS;51676;HJBN;1010 kHz;AM;COMERCIAL
NARINO;IPIALES;CARLOS ALIRIO CHAMORRO CORAL;RADIO IPIALES;51677;HJJJ;1400 kHz;AM;COMERCIAL
NARINO;IPIALES;DIOCESIS DE IPIALES;RADIO LAS LAJAS;51678;HJZV;1160 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;RADIO CADENA NACIONAL S.A.S;RADIO UNO;51918;HJRC;94.1 MHz;FM;COMERCIAL
NARINO;IPIALES;ORGANIZACION SOLARTE Y CIA S.C.A.;RADIO VIVA DE IPIALES;51675;HJNM;1220 kHz;AM;COMERCIAL
NARINO;IPIALES;ORGANIZACION SOLARTE Y CIA S.C.A.;RADIO VIVA DE IPIALES FM;52119;HJB29;89.1 MHz;FM;COMERCIAL
NARINO;SAN JUAN DE PASTO;ORGANIZACION SOLARTE Y CIA S.C.A.;RADIO VIVA DE PASTO;51680;HJFV;780 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51681;HJHA;1340 kHz;AM;COMERCIAL
NARINO;SAN ANDRES DE TUMACO;RADIO CADENA NACIONAL S.A.S;RUMBA ESTEREO;52118;HJB43;91.1 MHz;FM;COMERCIAL
NARINO;IPIALES;DIOCESIS DE IPIALES;RUMBA ESTEREO;52674;HJN73;104.7 MHz;FM;COMERCIAL
NARINO;SAN JUAN DE PASTO;GRUPO SANTAFE S.A.S;TROPICANA;52675;HJN86;100.1 MHz;FM;COMERCIAL
NARINO;SAN JUAN DE PASTO;DIFUSORES SAS;W RADIO;52163;HJD32;97.1 MHz;FM;COMERCIAL
NARINO;SAN ANDRES DE TUMACO;VICARIATO APOSTOLICO DE TUMACO RADIO MIRA CARACOL TUMACO;RADIO MIRA;51793;HJKG;1190 kHz;AM;COMERCIAL
NARINO;SAN JUAN DE PASTO;COLMUNDO RADIO S.A. LA CADENA DE LA PAZ;COLMUNDO PASTO;51937;HJUB;1040 kHz;AM;COMERCIAL
NARINO;GUACHUCAL;VICENTE ARTURO SOLARTE -EMISORA GUACHUCAL ESTEREO;EMISORA GUACHUCAL ESTEREO;54025;HJN70;102.3 MHz;FM;COMERCIAL
